x1	x2	x3	x4	
-2.535399980840e-003	9.238099679350e-003	-5.535199772570e-003	-6.513699889180e-003
-1.087000034750e-002	-1.660599955360e-003	-4.482199903580e-003	-1.466600038110e-002
-1.045400043950e-003	5.389099940660e-003	-3.229500027370e-003	-9.749500080940e-003
-6.939500104640e-003	4.810899961740e-003	1.178000029180e-002	1.508499961350e-002
1.741999946530e-002	2.232700027530e-002	2.881200052800e-002	3.619699925180e-002
-6.436899770050e-003	8.394599892200e-003	2.704099938270e-002	2.609400078650e-002
1.277299970390e-002	-3.408600017430e-002	-1.589100062850e-002	-2.900799922650e-002
-2.296499907970e-002	-2.286400087180e-002	-1.161700021480e-002	-1.716700010000e-002
6.751500070100e-003	1.030899956820e-002	1.583099947310e-003	5.870399996640e-003
-6.794800050560e-003	2.778800018130e-002	6.049699732100e-004	1.158399973060e-002
1.476700045170e-002	1.055100001390e-002	1.558999996630e-002	3.278400003910e-002
-1.183200045490e-003	1.806499995290e-002	2.123400010170e-002	8.764299564060e-003
7.257699966430e-003	2.143199928100e-002	1.225700043140e-002	2.000200003390e-002
1.087300013750e-003	-3.096299944450e-003	-6.065899971870e-003	-1.091699954120e-002
-6.376400124280e-003	-1.562600024040e-002	-9.019399993120e-003	-6.697199773040e-003
-1.318500004710e-002	-1.475199963900e-002	-9.242099709810e-003	-8.377900347110e-003
1.681599952280e-002	-4.240300040690e-003	3.259700164200e-002	4.963799938560e-002
-2.721000090240e-002	-6.822600029410e-003	-3.018900007010e-002	-1.625799946490e-002
-2.407700009640e-002	-2.648999914530e-002	-3.260799869890e-002	-5.065200105310e-002
-4.427700117230e-002	-2.843800000850e-002	-3.702700138090e-002	-1.975299976770e-002
-9.947700425980e-003	-1.320799998940e-002	-2.031799964610e-002	-2.087399922310e-002
-4.868300165980e-003	1.431899983440e-002	5.179100204260e-003	3.266000130680e-004
8.979500271380e-003	1.029099989680e-002	2.919900044800e-002	4.669500142340e-002
-2.705099992450e-002	-1.994200050830e-002	-2.099999971690e-002	-2.265200018880e-002
-2.130400016900e-002	-5.826300010090e-002	-2.839899994430e-002	-3.590099886060e-002
3.072600066660e-002	1.437100023030e-002	-2.073300071060e-003	-1.078599970790e-002
-8.880699984730e-003	-9.208399802450e-003	-7.191800046710e-003	-1.815599948170e-002
-1.029799971730e-002	-5.883399862800e-003	1.660499908030e-002	-1.462799962610e-002
-1.293599954810e-003	-1.171699957920e-003	-1.846399973150e-003	-2.324100025000e-002
-2.735600108280e-003	1.961099915210e-002	3.246799856420e-002	2.570099942390e-002
-3.292400017380e-002	5.673800129440e-003	-1.619100011890e-002	-2.207599952820e-002
9.600399993360e-003	-1.838999986650e-002	3.489400073890e-002	5.090500041840e-002
1.693899929520e-002	9.312200360000e-003	2.471699938180e-002	8.482499979440e-003
-2.105100080370e-002	-2.184899989520e-003	-1.476900000130e-002	-4.911600146440e-003
-3.917899914090e-003	6.186400074510e-003	3.319599851970e-002	6.957700010390e-003
-9.859899990260e-003	-5.010399967430e-002	-5.548999831080e-002	-3.686999902130e-002
-1.718300045470e-003	-4.659400135280e-002	-7.594500202690e-003	-1.821300014850e-002
-2.222299948330e-002	-1.662999950350e-002	-9.153700433670e-003	-1.186900027100e-002
-5.658600106840e-002	-2.420499920850e-002	-4.712099954490e-002	-7.397600263360e-002
-8.358100429180e-003	4.257999826220e-003	2.818600041790e-003	1.753499917690e-002
5.498200189320e-003	6.864400347690e-005	-4.433200228960e-003	1.164599973710e-002
3.945700009350e-004	1.566799916330e-002	1.864399947230e-002	2.459499984980e-002
-2.201100066300e-002	-1.316099986430e-002	-7.176599930970e-003	-4.555200040340e-002
1.083699986340e-003	1.341999974100e-002	9.776799706740e-004	1.342399977150e-002
8.439299650490e-003	1.075999997560e-002	4.781300202010e-003	8.132900111380e-003
2.122000092640e-003	1.947800070050e-002	6.228100042790e-003	-2.028400078420e-003
1.841600053010e-002	6.401100009680e-002	1.482499986890e-001	2.089799940590e-001
-8.733100257810e-003	-7.194899953900e-003	-1.460000034420e-002	-2.427200041710e-002
1.217999961230e-002	2.963100001220e-002	2.167100086810e-003	2.729500085120e-002
4.298099875450e-002	3.326899930830e-002	-1.949400082230e-002	3.707199916240e-002
-2.095500007270e-002	-1.009999960660e-002	-2.233500033620e-002	-1.757599972190e-002
1.617499976420e-003	2.156500006090e-003	1.314499974250e-002	6.896500010040e-003
-4.042699933050e-003	1.900699920950e-002	1.772800087930e-002	2.725300006570e-002
1.585199963300e-003	2.414399990810e-003	1.849300041790e-002	1.932699978350e-002
2.766899950800e-002	1.410400029270e-002	3.293399885300e-002	-1.020099967720e-002
1.383099984380e-002	5.674799904230e-003	5.939600057900e-003	5.307000130410e-002
2.472000010310e-002	-3.684699907900e-002	2.774400077760e-002	8.888900280000e-002
1.313200034200e-002	-3.031500056390e-002	-2.147700078790e-002	-4.808900132780e-002
-5.918600130830e-003	-9.285300038750e-003	-8.010099641980e-003	-1.363699976350e-002
2.313599979970e-004	-9.746099822220e-003	8.284600451590e-003	-3.303699893880e-003
-7.116299821060e-004	1.695800013840e-002	1.879400014880e-002	3.587000072000e-003
-1.394599955530e-002	-1.564200036230e-002	-2.356499992310e-002	-4.849699791520e-003
2.024400047960e-002	1.369700022040e-002	9.528099559250e-003	-9.358700364830e-003
-9.403600357470e-003	-1.191200036560e-002	-2.808599919080e-002	-1.320799998940e-002
-3.255200106650e-003	-4.196600057180e-003	2.368400106210e-003	7.554200012240e-003
-1.176199968900e-002	-1.849300041790e-002	1.392399985340e-002	-8.024499751630e-003
5.430300161240e-002	4.594499990340e-002	9.271000325680e-002	6.854700297120e-002
9.237499907610e-003	1.022699987520e-003	-1.289399992670e-002	-2.071199938650e-002
-5.279099941250e-002	-2.266599982980e-002	-5.605699867010e-002	-5.144000053410e-002
1.330699957910e-002	-3.843799931930e-003	-1.425299979750e-002	-6.890300195660e-003
-1.277100015430e-002	-1.444000005720e-002	-3.016399918120e-003	-1.014100015160e-002
-2.257400006060e-002	-3.990000113840e-002	-5.671099945900e-002	-5.459000170230e-002
4.026200156660e-003	5.837500095370e-003	2.331800013780e-002	2.071099914610e-002
-4.211800172920e-002	-2.073499932890e-002	-3.596499934790e-002	-3.168600052600e-002
4.784699995070e-003	-8.177599869670e-003	-3.818999975920e-002	7.284999825060e-003
-1.700700074430e-002	-1.132899988440e-002	1.517799962310e-002	-1.283499971030e-002
1.031200028960e-002	3.022700082510e-003	-1.938099972900e-002	-2.092500030990e-002
-1.914700027560e-003	-4.211199935530e-003	-1.302400021810e-003	-6.917099934070e-003
7.015699986370e-003	1.990900002420e-002	5.897299852220e-003	-2.052800031380e-003
2.422700077300e-002	1.309200003740e-002	2.466700039800e-002	4.047900065780e-002
-1.435600034890e-002	-1.567300036550e-002	-3.612599894400e-002	-2.764100022610e-002
2.280200086530e-002	5.280199926350e-003	2.276200056080e-002	3.104599937800e-002
2.102399989960e-002	9.335500188170e-003	8.952899836000e-003	-8.404600434010e-003
-1.582599990070e-002	-9.562999941410e-003	-2.327200025320e-002	-4.393599927430e-002
1.273499988020e-002	1.625100034290e-003	-1.141600031410e-002	-1.811899989840e-002
-9.620600380000e-003	-1.777400076390e-002	-2.010999992490e-002	-3.906400129200e-002
2.189500071110e-002	-2.099599922080e-003	3.750700037930e-003	-5.454999860380e-003
7.217400125230e-004	-9.038399904970e-003	3.146800026300e-002	4.152899980550e-002
-2.210500091310e-002	-1.222500018780e-002	-8.469699881970e-003	-2.318499982360e-002
-1.435900013890e-002	1.883700024340e-003	-4.086999967690e-002	-2.990400046110e-002
1.932200044390e-002	1.104800030590e-002	2.180499956010e-002	2.563400007780e-002
-1.597099937500e-002	1.294799963940e-003	2.542400034140e-003	1.396699994800e-002
-1.248199958350e-003	-1.685100025500e-003	1.761600002650e-002	-1.411300036120e-003
-1.394299976530e-002	-1.232699956740e-002	-3.153099911290e-003	-6.574600003660e-003
2.132100053130e-003	1.751299947500e-002	6.011399906130e-003	3.325499966740e-002
-5.239899829030e-002	6.243900279510e-004	-1.745899952950e-002	-2.429600059990e-002
1.111000031230e-002	3.396299853920e-002	3.201599931340e-003	9.271199814980e-003
3.966799937190e-003	1.442699972540e-002	1.277699950150e-003	4.953899886460e-003
5.419400054960e-003	1.729699969290e-002	1.484099961820e-002	-1.192600000650e-003
-1.740199979390e-003	-1.085199983210e-004	1.280099991710e-002	1.507099997250e-002
2.327900007370e-002	-2.011199947450e-003	7.875200361010e-003	2.568100020290e-002
-6.624800153080e-003	-5.415299907330e-003	-9.114599786700e-003	-1.561500038950e-002
-4.470199812200e-003	-5.807000026110e-002	-6.302899867300e-002	-4.581100121140e-002
-1.628200057890e-003	1.089600007980e-002	1.759899966420e-002	1.556000020350e-002
3.758899867530e-002	3.417399898170e-002	-5.544000118970e-002	-3.299900144340e-002
-2.507499977950e-002	-2.314499951900e-002	-1.353699993340e-002	-4.164500162010e-002
1.567200012510e-002	4.117699805650e-003	2.142000012100e-002	9.321499615910e-003
1.653500087560e-002	2.816800028090e-002	3.281600028280e-002	3.810700029130e-002
1.507099997250e-002	8.094900287690e-003	4.513199906800e-003	5.557099822910e-003
9.047999978070e-003	8.911600336430e-003	3.444599919020e-003	7.603600155560e-003
4.630200099200e-003	-9.036600240510e-004	1.957000046970e-002	2.395199984310e-002
-1.187700033190e-002	-2.694099955260e-002	4.656599834560e-003	4.972599912430e-003
-6.545200012620e-003	-8.725600317120e-003	-6.488100159910e-003	-1.995700038970e-002
1.157999970020e-003	-3.160699969160e-003	-3.699400112960e-004	-3.135900013150e-003
-4.427699837830e-003	7.990700192750e-003	-2.122299931940e-002	1.953699998560e-002
-4.153399914500e-002	-1.268499940630e-001	-9.210699796680e-002	-2.068600058560e-002
-2.685100026430e-002	-4.505699966100e-003	-5.260100122540e-003	-1.168399956080e-002
-2.393100038170e-002	-2.342499978840e-002	-2.947599999610e-002	-2.256599999960e-002
3.718999912960e-003	8.160199970010e-003	2.326899953190e-002	2.230799943210e-002
1.489300001410e-002	2.175999991600e-002	4.534000065180e-003	7.443800102920e-003
1.560200005770e-002	4.087199922650e-004	9.669999592010e-003	3.466000035410e-002
4.602799890560e-004	-8.200599811970e-003	-1.135400030760e-002	-1.970699988310e-002
-4.687799885870e-002	-1.511900033800e-002	-5.171699821950e-002	-5.088299885390e-002
3.105399943890e-002	4.090400040150e-002	2.987099997700e-002	3.979599848390e-002
5.668399855490e-003	1.601300016050e-002	2.734199911360e-002	3.080499917270e-002
2.065699954980e-004	-8.486100286250e-002	-1.492999941110e-001	-1.073300018910e-001
-9.439200162890e-003	-5.901100113990e-003	-1.187099982050e-002	-1.632500067350e-002
9.012100286780e-003	-4.273699969050e-002	-4.918099939820e-002	-4.851999878880e-002
1.705499924720e-002	2.236899919810e-002	2.632899954920e-002	4.664499778300e-003
2.181899966670e-003	-1.278000045570e-002	-1.870200037960e-002	-1.811799965800e-002
-3.276799991730e-002	-3.089799918230e-002	-3.719500079750e-002	-6.344299763440e-002
-3.228900022800e-003	4.081800114360e-003	8.776599541310e-003	6.465499755000e-004
8.822900243100e-003	5.313400179150e-003	8.340500295160e-003	2.553099952640e-002
8.882500231270e-003	1.698300056160e-002	3.274299949410e-002	1.091399975120e-002
2.557200007140e-002	-2.619599923490e-002	-5.025900155310e-002	4.057100042700e-003
-1.013000030070e-003	-1.643500057980e-003	8.442300371830e-003	1.418399997060e-002
-1.449599955230e-002	-1.447200030090e-002	-1.508300006390e-002	-2.143700048330e-002
3.517000004650e-002	1.582900062200e-002	-3.086100099610e-003	3.099399991330e-002
2.921999990940e-002	-6.258499808610e-003	6.620500236750e-002	6.373199820520e-002
1.572299934920e-002	4.710299894210e-002	4.886699840430e-002	6.628099828960e-002
3.659800067540e-002	2.739699929950e-002	1.006999984380e-002	2.277499996130e-002
-8.231800049540e-003	1.765800081190e-002	2.294800011440e-003	7.259999983940e-004
3.433400020000e-002	1.625899970530e-002	3.445899859070e-002	3.367299959060e-002
2.790700085460e-002	2.594199962910e-002	3.240700066090e-002	3.371199965480e-002
6.315600126980e-003	-7.591899950060e-003	7.334900088610e-003	-1.331199985000e-002
1.356299966570e-002	2.498099952940e-002	-9.361700154840e-003	2.902100048960e-002
1.645099930470e-002	7.820099592210e-003	3.142900019880e-002	-7.142200134690e-003
-1.035900041460e-002	-8.725699968640e-003	1.818699995060e-003	-1.372199971230e-002
-4.625700041650e-002	-5.297499895100e-002	-5.670399963860e-002	-8.583900332450e-002
8.270000107590e-003	-4.708100110290e-003	-1.256200019270e-003	1.917999982830e-002
-5.744599923490e-002	-3.884600102900e-002	-7.294800132510e-002	-9.505499899390e-002
1.670300029220e-002	-1.518100034450e-003	7.251100242140e-002	5.326100066300e-002
2.317800000310e-002	1.367400027810e-002	1.371200010180e-002	4.801199771460e-003
-4.366300068800e-003	-1.912400010040e-003	-1.830499991770e-002	-1.909100078050e-002
8.366200141610e-003	1.340399961920e-002	1.307400036600e-002	2.597199939190e-002
1.991200074550e-002	1.406299974770e-002	2.858800068500e-002	1.692200079560e-002
1.575800031420e-002	3.515399992470e-003	-1.499599963430e-002	-7.091599982230e-003
3.075099922720e-002	3.063400089740e-002	2.263499982660e-002	2.422700077300e-002
2.754900045690e-002	1.717600040140e-002	2.012499980630e-002	1.796800061130e-004
-3.499500080940e-002	-8.488000370560e-003	8.828900172380e-004	5.701800063250e-002
3.281400073320e-003	-4.104299936440e-003	-3.447199985380e-002	5.481999833140e-003
3.230400010940e-002	4.352200031280e-002	3.159400075670e-002	2.600399963560e-002
1.256900001320e-002	3.365400061010e-002	3.515800088640e-002	8.333000354470e-003
3.200799971820e-002	3.776599839330e-002	3.638200089340e-002	8.385200053450e-002
5.608899984510e-003	4.006399773060e-003	4.412600025530e-002	4.882499948140e-002
7.110400125380e-003	3.581000119450e-002	2.743300050500e-002	2.213899977510e-002
-1.835899986330e-002	1.746300049130e-002	2.205000072720e-002	1.728999987240e-002
5.765399895610e-003	-9.799299761650e-003	-1.857399940490e-002	-1.864200085400e-002
-2.029800042510e-002	7.542800158260e-003	3.000299911950e-003	4.591899923980e-003
-3.185899928210e-002	-2.060100063680e-002	-1.498899981380e-002	-2.151199989020e-002
3.178200125690e-002	3.977200016380e-002	2.297700010240e-002	4.988000169400e-002
5.940699949860e-003	2.446799911560e-002	3.821799904110e-002	4.190000146630e-002
3.889400046320e-003	4.604599904270e-003	-1.171899959440e-002	-7.691300008450e-003
-7.903300225730e-003	-7.396200089720e-004	-3.811300033700e-003	-4.491600021720e-002
-2.036200091240e-002	-9.290199726820e-003	1.366400043480e-003	1.485100016000e-002
-1.280700042840e-002	1.006000023340e-002	-3.456800058480e-002	-1.178000029180e-002
-2.995599992570e-002	-1.992500014600e-002	-3.612500056620e-002	-4.108700156210e-002
-6.193000008350e-004	-6.632599979640e-003	-1.015400048350e-003	5.436900071800e-003
8.901399560270e-003	6.143500097100e-003	2.965399995450e-002	-1.441400032490e-002
-3.440799936650e-002	-3.187200054530e-002	-1.538500003520e-002	-3.433300182220e-002
-1.164699997750e-002	-1.108999946150e-003	-1.616300083700e-002	-2.411600016060e-002
6.363799795510e-003	7.345799822360e-003	1.822300069030e-002	1.861600019040e-002
1.217100024220e-002	1.459500007330e-002	2.955999970440e-002	3.836999833580e-002
-4.575100168590e-002	-3.091700002550e-002	-4.324899986390e-002	-3.308000043030e-002
-2.217199886220e-003	1.544899959120e-002	2.023500017820e-002	-4.548499826340e-003
2.724999934430e-002	-8.543999865650e-004	2.104699984190e-002	2.369800023730e-002
1.425999961790e-002	2.190399914980e-002	1.837100088600e-002	1.875099912290e-002
-1.784799993040e-002	-1.417199964640e-003	2.008699998260e-002	2.484199963510e-002
9.278800338510e-003	1.277600042520e-002	4.865799844260e-002	3.402100130920e-002
-1.097999978810e-002	-1.099499966950e-002	-2.927600033580e-002	5.757899954920e-003
5.587399937210e-003	1.577099971470e-002	1.838799938560e-002	1.063700020310e-002
-2.217900007960e-002	-2.710399962960e-002	-2.989999949930e-002	-2.373700030150e-002
-1.648299954830e-002	-6.881699711080e-002	-6.962099671360e-002	-7.866799831390e-002
1.248299982400e-002	-6.656299810860e-003	-4.617299884560e-003	-3.071000054480e-002
1.990200020370e-002	1.734399981800e-002	1.866599917410e-002	1.267099985850e-003
3.181200101970e-002	2.948299981650e-002	4.271800071000e-002	5.282000079750e-002
-1.499299984430e-002	-6.614100188020e-003	4.175799898800e-003	-3.537600114940e-002
-3.901100158690e-002	-2.551100030540e-002	-1.377299986780e-002	-5.346199870110e-002
2.714999951420e-002	1.853300072250e-002	1.604799926280e-002	4.714199900630e-002
2.667400054630e-003	1.082899980250e-002	6.081900093700e-003	2.030799910430e-002
-3.391300141810e-002	4.887099843470e-003	4.652100149540e-003	-2.383800037210e-002
-5.589900072660e-003	-2.339600026610e-002	-2.500100061300e-002	-2.023500017820e-002
1.008899975570e-002	8.331100456420e-003	1.705799996850e-002	1.949200034140e-002
-1.805800013240e-002	-1.006400026380e-002	-4.499800130720e-002	-4.046300053600e-002
1.917600072920e-002	1.921099983160e-002	2.796299941840e-002	3.021099977200e-002
3.511400148270e-002	1.277200039480e-002	1.606399938460e-002	2.509300038220e-002
-1.035900041460e-002	-1.616399921480e-002	-3.288700059060e-002	-3.627100028100e-003
1.300800032910e-002	8.753799833360e-003	1.974700018760e-002	3.600500058380e-003
9.143799543380e-003	2.026600064710e-003	3.153600171210e-002	1.797699928280e-002
7.711200043560e-003	7.053100038320e-003	7.346000056710e-003	1.561299990860e-002
-2.611600048840e-002	3.128999844190e-002	2.999399974940e-002	1.221199985590e-002
2.104699984190e-002	2.615500055250e-002	2.286499924960e-002	2.071199938650e-002
-8.433399721980e-003	-2.845899900420e-003	-1.433399971570e-002	-8.324200287460e-003
3.953500092030e-002	2.740800008180e-002	2.260999940340e-002	3.797399997710e-002
1.187799964100e-002	-2.929799957200e-003	6.161600322230e-005	1.755799911920e-002
-3.047299943860e-002	-2.571200020610e-002	-1.806199923160e-002	-2.357699908320e-002
2.744399942460e-002	3.832599893210e-002	6.556600332260e-002	7.889699935910e-002
-5.073799937960e-002	-4.053099825980e-002	-2.705899998550e-003	-2.795000001790e-002
3.246600180860e-002	3.794199973340e-002	1.856900006530e-002	1.861700043080e-002
-2.277700044210e-002	2.686399966480e-003	-5.801999941470e-003	-4.413799941540e-002
2.805300056930e-003	-1.363500021400e-002	3.360999980940e-004	-9.310300461950e-003
2.011799998580e-002	4.321699962020e-003	1.788900000970e-003	1.437599956990e-002
1.608400046830e-002	2.813900075850e-002	5.442100018260e-002	6.188200041650e-002
-3.637300105770e-003	-1.429599989210e-002	-4.036699887370e-003	-1.211700029670e-002
-1.644700020550e-002	-5.137300118800e-003	2.120300009850e-002	5.298300087450e-002
-5.204900167880e-003	1.661499962210e-002	-9.449400007720e-003	-5.750199779870e-003
1.015700027350e-002	1.104599982500e-002	2.669500000770e-002	1.681599952280e-002
9.271799586710e-003	-5.032300250600e-004	1.019799988720e-002	2.250700071450e-002
-1.312499959020e-002	-1.014299970120e-002	1.269999984650e-002	-1.424099970610e-002
3.834899887440e-002	2.923000045120e-002	3.327700123190e-002	2.842099964620e-002
9.564500302080e-003	2.712799981240e-002	3.417399898170e-002	2.745000086720e-002
1.801499910650e-002	8.990899659690e-003	-6.054500117900e-003	2.840999979530e-003
-1.334400009360e-002	-2.136800065640e-002	-4.759300127630e-002	-3.488200157880e-002
2.387399971490e-002	1.689000055190e-003	1.349699962880e-002	2.596900053320e-002
1.641399972140e-002	1.211200002580e-002	-2.401499950790e-004	2.009700052440e-002
-1.455400045960e-002	4.729200154540e-003	-2.066299930450e-004	-3.949699923400e-003
1.593299955130e-002	2.174899913370e-002	2.654100023210e-002	4.278999939560e-002
-1.406299974770e-002	-2.489100024100e-002	-1.515099965040e-002	-2.629400044680e-002
6.402099970730e-003	-8.539600297810e-003	1.553399953990e-003	1.735500060020e-002
-2.553300000730e-002	2.095399890090e-003	-3.328200057150e-002	-3.561199828980e-002
5.651200190190e-003	-2.692699991170e-002	-3.001200035210e-002	-1.946599967780e-002
-5.362399853770e-003	-4.751299973580e-003	-3.492800146340e-002	-2.889000065620e-002
1.992800086740e-002	2.818600088360e-002	1.494100037960e-002	4.711399972440e-002
-2.500700019300e-002	-2.864800021050e-002	-3.651199862360e-002	-1.838099956510e-002
-3.721700049940e-003	4.098999779670e-003	3.002900071440e-002	2.170000039040e-002
-1.216799952090e-003	3.603399964050e-003	1.517600007360e-002	-1.666600070890e-002
1.167299970980e-002	-3.803400089960e-003	1.178900012750e-003	1.481499988590e-002
1.549699995670e-002	5.193300079550e-003	-2.961300080640e-003	2.321200072770e-002
3.476199880240e-002	3.793999925260e-002	1.257000025360e-002	3.631100058560e-002
5.288199987260e-003	1.248199958350e-002	1.779299974440e-002	2.028799988330e-002
5.526899825780e-003	2.375200018290e-002	1.532300002870e-002	-3.315400099380e-004
9.507499635220e-003	8.001199923460e-003	9.476199746130e-003	1.738299988210e-002
-1.048900000750e-002	1.825699955220e-002	-2.783899893980e-003	-1.258100010450e-002
4.453099798410e-003	6.246900185940e-003	7.477799896150e-003	5.017499905080e-003
2.908100001510e-002	1.313500013200e-002	1.727100089190e-002	4.667099937800e-002
-4.751900210980e-003	-3.079599933700e-003	-6.676699966190e-003	-1.001000031830e-002
-7.113299798220e-003	-1.111300010230e-002	-1.973599940540e-002	-1.190300006420e-002
-7.669799961150e-003	-3.634300082920e-003	-6.557099986820e-003	-5.319700110700e-003
-2.635899931190e-002	4.057100042700e-002	-1.049499958750e-002	-2.265699952840e-002
-1.441000029440e-002	-4.619700089100e-002	-4.580599814650e-002	-6.052700057630e-002
-3.517400100830e-002	-3.498699888590e-002	-4.381600022320e-002	-5.739299952980e-002
1.044500037100e-003	2.303200028840e-002	2.697099931540e-002	1.849699951710e-002
1.014500036840e-001	9.726399928330e-002	8.915799856190e-002	9.632399678230e-002
1.539300009610e-002	-1.247600000350e-002	-1.287600025530e-002	-5.156999826430e-002
1.257599983360e-002	-3.452100092550e-003	1.258799992500e-002	-1.747100031930e-003
-6.769999861720e-003	-4.050100222230e-003	1.437299977990e-002	3.678900003430e-002
6.850100122390e-003	2.759099937980e-002	2.177999913690e-002	2.486399933700e-002
-9.876599535350e-003	-1.715499907730e-002	1.680400036280e-002	3.296199953180e-003
2.903600037100e-002	4.536699876190e-002	1.953800022600e-002	5.465599894520e-002
-8.702100254600e-003	-1.082199998200e-002	-1.826399937270e-002	-6.895800121130e-003
3.019800037150e-002	3.058099932970e-002	4.792900010940e-002	6.619899719950e-002
-1.016000006350e-002	-1.108399964870e-002	-5.812699906530e-003	6.646700203420e-003
-1.391300000250e-002	-1.999500021340e-002	-7.842400111260e-003	1.982500078160e-003
-1.636300049720e-002	-1.604299992320e-002	-1.076900027690e-002	-4.228299949320e-003
6.640300271100e-004	-6.914199795570e-003	-5.987800192090e-003	2.449099905790e-003
1.255900040270e-002	6.094300188120e-003	-5.208000168200e-002	-5.103899911050e-002
-1.652400009330e-002	-6.961400154980e-003	-6.189700216050e-003	-1.502799987790e-002
-1.095400005580e-002	-1.703800074760e-002	-1.347200013700e-002	-2.170800045130e-002
2.090900018810e-002	3.327500075100e-002	1.582900062200e-002	2.682299911980e-002
-1.360500045120e-002	-2.525700023400e-003	-2.445100061600e-002	-3.510500071570e-003
3.835899988190e-003	-9.555799886580e-003	-1.127899996940e-002	-6.442599929870e-003
-2.827000059190e-002	-3.022800013420e-002	-4.072099924090e-002	-5.725900083780e-002
-3.472600074020e-004	9.639400057490e-003	1.181199960410e-002	1.644599949940e-003
-1.154799945650e-003	3.988400101660e-003	-3.885500133040e-002	-2.335399948060e-002
8.566900156440e-003	-5.662600044160e-003	-2.614800073210e-002	-1.346400007610e-002
2.369699999690e-002	1.080000028010e-002	2.836599946020e-002	3.048899956050e-002
-3.527500107880e-002	-1.762999966740e-002	-1.539499964570e-002	-1.255500037220e-002
1.393300015480e-002	1.760599948470e-002	9.421000140720e-004	6.764200050380e-003
5.011099856350e-003	1.965999975800e-002	3.181200101970e-002	2.126299962400e-002
-9.451299905780e-003	-8.401799947020e-003	3.415900049730e-003	-5.851900205020e-003
2.893999964000e-002	2.470099925990e-002	6.018000096080e-002	1.390899997200e-002
-2.344200015070e-002	-1.127200014890e-002	-2.159300073980e-002	-1.619300059970e-002
-1.548300031570e-003	3.858000040050e-002	3.925999999050e-002	3.336999937890e-002
2.208299934860e-003	2.952699922030e-002	1.063499972220e-002	1.278899982570e-002
1.258399989460e-002	5.508900154380e-003	2.219399996100e-002	2.640400081870e-002
-1.370100025090e-002	1.159400027250e-002	2.505999989810e-003	-1.376600004730e-002
1.449599978510e-003	1.356399990620e-002	1.377999968830e-002	6.798800081010e-003
1.415999978780e-002	9.974299930040e-003	1.352600008250e-002	3.096099942920e-002
5.488099902870e-002	2.077599987390e-002	4.301400110130e-002	1.795599982140e-002
-5.205700173970e-003	5.170399788770e-003	1.933300052770e-003	-2.109299972650e-002
-6.266599986700e-003	-2.128599956630e-002	-6.584399845450e-003	-1.678499975240e-003
2.736400067810e-002	1.888399943710e-002	3.043200075630e-002	4.232399910690e-002
-1.576000079510e-002	7.322700228540e-003	1.985700055960e-002	4.187700152400e-002
1.202599983660e-002	-1.233000028880e-002	6.726399995390e-003	-5.834300071000e-003
4.394000023600e-002	1.887100003660e-002	-1.048599951900e-003	1.661200076340e-002
-9.222299791870e-003	-1.172699965540e-002	4.747300117740e-004	-1.608099974690e-002
-1.318600028750e-002	-5.769500043240e-003	-2.703000046310e-002	-4.320799931880e-002
-3.943499922750e-002	-2.424599975350e-002	-1.590600050990e-002	-3.026300109920e-003
1.281300000850e-002	6.371899973600e-003	2.148099988700e-002	2.811300009490e-002
7.141300290820e-002	3.221499919890e-002	7.412800192830e-002	9.241200238470e-002
1.350800041110e-002	-7.584600243720e-004	1.173099968580e-002	-5.562799982730e-003
3.405699878930e-002	3.930300101640e-002	6.130800023670e-002	5.955699831250e-002
-1.078699994830e-002	-1.500799972560e-002	-3.992399945860e-002	-5.258100107310e-002
2.766199968760e-002	1.412899978460e-002	2.333799935880e-002	3.184400126340e-002
4.716000054030e-003	1.879199966790e-002	-1.510799955580e-002	-4.087400157000e-003
2.208299934860e-002	1.068899966780e-002	2.849500067530e-002	3.875400125980e-002
-4.915500059720e-002	-2.405700087550e-002	-4.865499958400e-002	-6.123299896720e-002
-3.101800009610e-002	-2.222399972380e-002	-2.670799940820e-002	-5.046999827030e-002
-2.164199948310e-002	-1.122699957340e-002	-1.173400040720e-002	-1.026900019500e-003
-2.530100056900e-003	-3.298800066110e-002	2.048300113530e-003	-3.430499881510e-002
-2.050000056620e-002	-2.501799911260e-002	-3.242899850010e-002	-2.974599972370e-002
-1.269899960610e-002	1.097199972720e-003	-2.549099968750e-003	-1.296200044450e-002
-2.882099943240e-003	7.644500117750e-003	-8.430999703710e-003	-3.061200026420e-003
-7.395400200040e-003	-1.303999964150e-002	-7.612400222570e-004	-9.692599996920e-003
-1.507600024340e-002	2.004200033840e-002	4.499800130720e-002	2.729899995030e-002
1.218499988320e-002	3.711799904700e-002	2.130099944770e-002	2.395999990400e-002
2.564799971880e-002	1.656199991700e-002	3.169399872420e-002	3.852999955420e-002
1.980200037360e-002	2.598799951370e-002	3.918699920180e-002	4.202799871560e-002
-1.998399943110e-002	-1.102900039400e-002	-1.736900024120e-002	-1.329100038860e-002
-2.626799978320e-003	-3.154499921950e-003	-9.042999707160e-003	-1.643499918280e-002
-2.747200056910e-002	-2.503699995580e-002	1.256600022320e-002	-2.812499925490e-002
5.717900022860e-002	-5.020200088620e-002	-2.241200022400e-002	-1.696999999690e-003
-7.282000035050e-003	-1.745199970900e-002	-2.433500019830e-003	-2.223500050600e-002
